year_number,depletion_limit,continent,country,gcam_basin_id,Basin_long_name,grid_id,grid_area,permeability,porosity,total_thickness,depth_to_water,orig_aqfr_sat_thickness,aqfr_sat_thickness,hydraulic_conductivity,transmissivity,radius_of_influence,areal_extent,max_drawdown,drawdown,drawdown_interference,total_head,well_yield,volume_produced_perwell,cumulative_vol_produced_perwell,number_of_wells,volume_produced_allwells,cumulative_vol_produced_allwells,available_volume,depleted_vol_fraction,well_installation_cost, annual_capital_cost,maintenance_cost,nonenergy_cost,power,energy,energy_cost_rate,energy_cost,total_cost_perwell,total_cost_allwells,unit_cost,unit_cost_per_km3,unit_cost_per_acreft,whyclass,total_well_length
22, 0.25, USA, USA, 48, USA, 48, 2499998035.04, -12.582931532847338, 0.238964285662, 905.3823764906136, 29.567426178040247, 902.1787225496973, 223.63622776287602, 2.6125731978745135e-06, 0.00058426601472705, 537.7605464190278, 908505.8863610553, Max_Drawdown, 71.03427620429571, 0.0, 100.60170238233596, 0.03154534327642553, 272551.7659083166, 5996138.849982967, 2751.768670485487, 749999410.512, 16499987031.26399, 538970811311.0932, 0.030613878683200566, 41525.39924631027, 18722746.915187303, 7998780.487277878, 26721527.40246518, 122258.9172182383, 293421401.32377195, 0.074, 21713183.697959125, 17601.301889914717, 48434711.10042431, 0.06457966555914961, 64579665.55914961, 79.65772587389986, 20, 253.20365394091627
23, 0.25, USA, USA, 48, USA, 48, 2499998035.04, -12.582931532847338, 0.238964285662, 905.3823764906136, 30.822843903617578, 902.1787225496973, 222.3808100372987, 2.6125731978745135e-06, 0.0005809861440250701, 537.7605464190278, 908505.8863610553, Max_Drawdown, 71.58878077740596, 0.0, 102.41162468102354, 0.03154534327642553, 272551.7659083166, 6268690.615891283, 2751.768670485487, 749999410.512, 17249986441.77599, 538970811311.0932, 0.03200541862334604, 41525.39924631027, 18722746.915187303, 7998780.487277878, 26721527.40246518, 124458.47383852012, 298700337.2124483, 0.074, 22103824.953721173, 17743.261953619174, 48825352.35618636, 0.06510052097621637, 65100520.97621637, 80.30019061374337, 20, 253.20365394091627
24, 0.25, USA, USA, 48, USA, 48, 2499998035.04, -12.582931532847338, 0.238964285662, 905.3823764906136, 32.07826162919491, 902.1787225496973, 221.12539231172136, 2.6125731978745135e-06, 0.0005777062733230903, 537.7605464190278, 908505.8863610553, Max_Drawdown, 72.15448928039382, 0.0, 104.23275090958873, 0.03154534327642553, 272551.7659083166, 6541242.3817996, 2751.768670485487, 749999410.512, 17999985852.28799, 538970811311.0932, 0.03339695856349153, 41525.39924631027, 18722746.915187303, 7998780.487277878, 26721527.40246518, 126671.64633510412, 304011951.20424986, 0.074, 22496884.389114488, 17886.100790186043, 49218411.791579664, 0.06562460063532566, 65624600.635325655, 80.9466323916615, 20, 253.20365394091627
25, 0.25, USA, USA, 48, USA, 48, 2499998035.04, -12.582931532847338, 0.238964285662, 905.3823764906136, 33.333679354772244, 902.1787225496973, 219.86997458614402, 2.6125731978745135e-06, 0.0005744264026211103, 537.7605464190278, 908505.8863610553, Max_Drawdown, 72.73181535523182, 0.0, 106.06549471000406, 0.03154534327642553, 272551.7659083166, 6813794.147707917, 2751.768670485487, 749999410.512, 18749985262.79999, 538970811311.0932, 0.03478849850363701, 41525.39924631027, 18722746.915187303, 7998780.487277878, 26721527.40246518, 128898.93739749235, 309357449.75398165, 0.074, 22892451.28179464, 18029.850843351072, 49613978.68425982, 0.06615202357344518, 66152023.573445186, 81.59719803737316, 20, 253.20365394091627
26, 0.25, USA, USA, 48, USA, 48, 2499998035.04, -12.582931532847338, 0.238964285662, 905.3823764906136, 34.589097080349575, 902.1787225496973, 218.6145568605667, 2.6125731978745135e-06, 0.0005711465319191304, 537.7605464190278, 908505.8863610553, Max_Drawdown, 73.321196195364, 0.0, 107.91029327571357, 0.03154534327642553, 272551.7659083166, 7086345.9136162335, 2751.768670485487, 749999410.512, 19499984673.311993, 538970811311.0932, 0.036180038443782495, 41525.39924631027, 18722746.915187303, 7998780.487277878, 26721527.40246518, 131140.87833674432, 314738108.0081864, 0.074, 23290619.992605794, 18174.54640409416, 50012147.39507097, 0.0666829156051327, 66682915.60513271, 82.25204274061909, 20, 253.20365394091627
27, 0.25, USA, USA, 48, USA, 48, 2499998035.04, -12.582931532847338, 0.238964285662, 905.3823764906136, 35.844514805926906, 902.1787225496973, 217.35913913498936, 2.6125731978745135e-06, 0.0005678666612171505, 537.7605464190278, 908505.8863610553, Max_Drawdown, 73.92309441050539, 0.0, 109.76760921643229, 0.03154534327642553, 272551.7659083166, 7358897.67952455, 2751.768670485487, 749999410.512, 20249984083.823994, 538970811311.0932, 0.037571578383927974, 41525.39924631027, 18722746.915187303, 7998780.487277878, 26721527.40246518, 133398.03135172467, 320155275.2441392, 0.074, 23691490.3680663, 18320.22375690368, 50413017.770531476, 0.06721740985918398, 67217409.85918398, 82.91133071310625, 20, 253.20365394091627
28, 0.25, USA, USA, 48, USA, 48, 2499998035.04, -12.582931532847338, 0.238964285662, 905.3823764906136, 37.09993253150424, 902.1787225496973, 216.10372140941203, 2.6125731978745135e-06, 0.0005645867905151705, 537.7605464190278, 908505.8863610553, Max_Drawdown, 74.53800008358685, 0.0, 111.63793261509109, 0.03154534327642553, 272551.7659083166, 7631449.445432867, 2751.768670485487, 749999410.512, 20999983494.335995, 538970811311.0932, 0.03896311832407346, 41525.39924631027, 18722746.915187303, 7998780.487277878, 26721527.40246518, 135670.9920288604, 325610380.86926496, 0.074, 24095168.184325606, 18466.921341111618, 50816695.58679078, 0.06775564737057578, 67755647.37057579, 83.57523591865781, 20, 253.20365394091627
29, 0.25, USA, USA, 48, USA, 48, 2499998035.04, -12.582931532847338, 0.238964285662, 905.3823764906136, 38.35535025708157, 902.1787225496973, 214.8483036838347, 2.6125731978745135e-06, 0.0005613069198131907, 537.7605464190278, 908505.8863610553, Max_Drawdown, 75.1664330444918, 0.0, 113.52178330157336, 0.03154534327642553, 272551.7659083166, 7904001.211341184, 2751.768670485487, 749999410.512, 21749982904.847996, 538970811311.0932, 0.04035465826421894, 41525.39924631027, 18722746.915187303, 7998780.487277878, 26721527.40246518, 137960.3921053605, 331104941.05286515, 0.074, 24501765.63791202, 18614.679929232574, 51223293.0403772, 0.06829777773479681, 68297777.7347968, 84.24394288031718, 20, 253.20365394091627
30, 0.25, USA, USA, 48, USA, 48, 2499998035.04, -12.582931532847338, 0.238964285662, 905.3823764906136, 39.6107679826589, 902.1787225496973, 213.59288595825737, 2.6125731978745135e-06, 0.0005580270491112108, 537.7605464190278, 908505.8863610553, Max_Drawdown, 75.8089453890494, 0.0, 115.4197133717083, 0.03154534327642553, 272551.7659083166, 8176552.9772495, 2751.768670485487, 749999410.512, 22499982315.359997, 538970811311.0932, 0.041746198204364426, 41525.39924631027, 18722746.915187303, 7998780.487277878, 26721527.40246518, 140266.90253048996, 336640566.0731759, 0.074, 24911401.889415015, 18763.542824539367, 51632929.29188019, 0.06884395983275785, 68843959.83275785, 84.91764757451014, 20, 253.20365394091627
31, 0.25, USA, USA, 48, USA, 48, 2499998035.04, -12.582931532847338, 0.238964285662, 905.3823764906136, 40.86618570823623, 902.1787225496973, 212.33746823268004, 2.6125731978745135e-06, 0.0005547471784092308, 537.7605464190278, 908505.8863610553, Max_Drawdown, 76.46612427626107, 0.0, 117.3323099844973, 0.03154534327642553, 272551.7659083166, 8449104.743157817, 2751.768670485487, 749999410.512, 23249981725.871998, 538970811311.0932, 0.043137738144509906, 41525.39924631027, 18722746.915187303, 7998780.487277878, 26721527.40246518, 142591.23686497446, 342218968.4759387, 0.074, 25324203.66721946, 18913.556080461647, 52045731.06968464, 0.06939436263577158, 69394362.63577157, 85.59655842397153, 20, 253.20365394091627
32, 0.25, USA, USA, 48, USA, 48, 2499998035.04, -12.582931532847338, 0.238964285662, 905.3823764906136, 42.12160343381356, 902.1787225496973, 211.0820505071027, 2.6125731978745135e-06, 0.0005514673077072509, 537.7605464190278, 908505.8863610553, Max_Drawdown, 77.13859504209904, 0.0, 119.2601984759126, 0.03154534327642553, 272551.7659083166, 8721656.509066133, 2751.768670485487, 749999410.512, 23999981136.384, 538970811311.0932, 0.04452927808465539, 41525.39924631027, 13421910.781051716, 7998780.487277878, 21420691.268329594, 144934.15506512736, 347841972.1563057, 0.074, 25740305.93956662, 17138.430898544873, 47160997.20789621, 0.0628813790342861, 62881379.034286104, 77.56292341121123, 20, 253.20365394091627
33, 0.25, USA, USA, 48, USA, 48, 2499998035.04, -12.582931532847338, 0.238964285662, 905.3823764906136, 43.37702115939089, 902.1787225496973, 209.82663278152538, 2.6125731978745135e-06, 0.000548187437005271, 537.7605464190278, 908505.8863610553, Max_Drawdown, 77.82702467460193, 0.0, 121.20404583399282, 0.03154534327642553, 272551.7659083166, 8994208.274974449, 2751.768670485487, 749999410.512, 24749980546.896, 538970811311.0932, 0.04592081802480087, 41525.39924631027, 13421910.781051716, 7998780.487277878, 21420691.268329594, 147296.46770605288, 353511522.4945269, 0.074, 26159852.66459499, 17290.895286096154, 47580543.93292458, 0.06344077510733363, 63440775.10733363, 78.25292727939389, 20, 253.20365394091627
34, 0.25, USA, USA, 48, USA, 48, 2499998035.04, -12.582931532847338, 0.238964285662, 905.3823764906136, 44.632438884968224, 902.1787225496973, 208.57121505594804, 2.6125731978745135e-06, 0.000544907566303291, 537.7605464190278, 908505.8863610553, Max_Drawdown, 78.53212570264276, 0.0, 123.16456458761098, 0.03154534327642553, 272551.7659083166, 9266760.040882764, 2751.768670485487, 749999410.512, 25499979957.408, 538970811311.0932, 0.04731235796494636, 41525.39924631027, 13421910.781051716, 7998780.487277878, 21420691.268329594, 149679.04070757586, 359229697.69818205, 0.074, 26582997.62966547, 17444.667283578714, 48003688.89799507, 0.06400496883754152, 64004968.83754152, 78.94884896173072, 20, 253.20365394091627
35, 0.25, USA, USA, 48, USA, 48, 2499998035.04, -12.582931532847338, 0.238964285662, 905.3823764906136, 45.887856610545555, 902.1787225496973, 207.3157973303707, 2.6125731978745135e-06, 0.0005416276956013112, 537.7605464190278, 908505.8863610553, Max_Drawdown, 79.25466055993978, 0.0, 125.14251717048533, 0.03154534327642553, 272551.7659083166, 9539311.80679108, 2751.768670485487, 749999410.512, 26249979367.920002, 538970811311.0932, 0.04870389790509184, 41525.39924631027, 13421910.781051716, 7998780.487277878, 21420691.268329594, 152082.80063772292, 364998721.530535, 0.074, 27009905.39325959, 17599.806691979204, 48430596.66158919, 0.06457417963639094, 64574179.63639093, 79.6509590978955, 20, 253.20365394091627
36, 0.25, USA, USA, 48, USA, 48, 2499998035.04, -12.582931532847338, 0.238964285662, 905.3823764906136, 47.143274336122886, 902.1787225496973, 206.06037960479338, 2.6125731978745135e-06, 0.0005383478248993312, 537.7605464190278, 908505.8863610553, Max_Drawdown, 79.99544649698949, 0.0, 127.13872083311237, 0.03154534327642553, 272551.7659083166, 9811863.572699396, 2751.768670485487, 749999410.512, 26999978778.432003, 538970811311.0932, 0.050095437845237324, 41525.39924631027, 13421910.781051716, 7998780.487277878, 21420691.268329594, 154508.7406820806, 370820977.6369934, 0.074, 27440752.34513751, 17756.377611802163, 48861443.613467105, 0.06514864269041358, 65148642.69041358, 80.35954778577134, 20, 253.20365394091627
37, 0.25, USA, USA, 48, USA, 48, 2499998035.04, -12.582931532847338, 0.238964285662, 905.3823764906136, 48.39869206170022, 902.1787225496973, 204.80496187921605, 2.6125731978745135e-06, 0.0005350679541973513, 537.7605464190278, 908505.8863610553, Max_Drawdown, 80.75536112708564, 0.0, 129.15405318878584, 0.03154534327642553, 272551.7659083166, 10084415.338607712, 2751.768670485487, 749999410.512, 27749978188.944004, 538970811311.0932, 0.051486977785382804, 41525.39924631027, 13421910.781051716, 7998780.487277878, 21420691.268329594, 156957.92738374404, 376699025.7209857, 0.074, 27875727.903352942, 17914.44887806841, 49296419.17168254, 0.06572861055721296, 65728610.55721296, 81.07492655011104, 20, 253.20365394091627
38, 0.25, USA, USA, 48, USA, 48, 2499998035.04, -12.582931532847338, 0.238964285662, 905.3823764906136, 49.65410978727755, 902.1787225496973, 203.54954415363872, 2.6125731978745135e-06, 0.0005317880834953714, 537.7605464190278, 908505.8863610553, Max_Drawdown, 81.53534870904157, 0.0, 131.1894584963191, 0.03154534327642553, 272551.7659083166, 10356967.104516027, 2751.768670485487, 749999410.512, 28499977599.456005, 538970811311.0932, 0.05287851772552829, 41525.39924631027, 13421910.781051716, 7998780.487277878, 21420691.268329594, 159431.50827856362, 382635619.8685527, 0.074, 28315035.870272897, 18074.094553096194, 49735727.138602495, 0.06631435497349197, 66314354.973491974, 81.79743057270288, 20, 253.20365394091627
39, 0.25, USA, USA, 48, USA, 48, 2499998035.04, -12.582931532847338, 0.238964285662, 905.3823764906136, 50.90952751285488, 902.1787225496973, 202.2941264280614, 2.6125731978745135e-06, 0.0005285082127933914, 537.7605464190278, 908505.8863610553, Max_Drawdown, 82.3364272894152, 0.0, 133.2459548022701, 0.03154534327642553, 272551.7659083166, 10629518.870424343, 2751.768670485487, 749999410.512, 29249977009.968006, 538970811311.0932, 0.05427005766567377, 41525.39924631027, 13421910.781051716, 7998780.487277878, 21420691.268329594, 161930.72057492548, 388633729.3798211, 0.074, 28758895.974106763, 18235.394486696918, 50179587.24243636, 0.06690616891042675, 66906168.91042675, 82.52742122763318, 20, 253.20365394091627
40, 0.25, USA, USA, 48, USA, 48, 2499998035.04, -12.582931532847338, 0.238964285662, 905.3823764906136, 52.16494523843221, 902.1787225496973, 201.03870870248406, 2.6125731978745135e-06, 0.0005252283420914116, 537.7605464190278, 908505.8863610553, Max_Drawdown, 83.15969685193905, 0.0, 135.32464209037124, 0.03154534327642553, 272551.7659083166, 10902070.636332659, 2751.768670485487, 749999410.512, 29999976420.480007, 538970811311.0932, 0.055661597605819256, 41525.39924631027, 13421910.781051716, 7998780.487277878, 21420691.268329594, 164456.901057565, 394696562.53815603, 0.074, 29207545.627823547, 18398.434955370336, 50628236.89615314, 0.06750436891889142, 67504368.91889141, 83.26528897407418, 20, 253.20365394091627
41, 0.25, USA, USA, 48, USA, 48, 2499998035.04, -12.582931532847338, 0.238964285662, 905.3823764906136, 53.42036296400954, 902.1787225496973, 199.78329097690673, 2.6125731978745135e-06, 0.0005219484713894317, 537.7605464190278, 908505.8863610553, Max_Drawdown, 84.00634865276807, 0.0, 137.4267116167776, 0.03154534327642553, 272551.7659083166, 11174622.402240975, 2751.768670485487, 749999410.512, 30749975830.99201, 538970811311.0932, 0.057053137545964736, 41525.39924631027, 13421910.781051716, 7998780.487277878, 21420691.268329594, 167011.49743247704, 400827593.8379449, 0.074, 29661241.944007922, 18563.309394508542, 51081933.212337516, 0.06810929781593503, 68109297.81593503, 84.01145666999953, 20, 253.20365394091627
42, 0.25, USA, USA, 48, USA, 48, 2499998035.04, -12.582931532847338, 0.238964285662, 905.3823764906136, 54.67578068958687, 902.1787225496973, 198.5278732513294, 2.6125731978745135e-06, 0.0005186686006874517, 537.7605464190278, 908505.8863610553, Max_Drawdown, 84.87767595877087, 0.0, 139.55345664835772, 0.03154534327642553, 272551.7659083166, 11447174.16814929, 2751.768670485487, 749999410.512, 31499975241.50401, 538970811311.0932, 0.05844467748611022, 41525.39924631027, 13421910.781051716, 7998780.487277878, 21420691.268329594, 169596.08137691245, 407030595.30458987, 0.074, 30120264.05253965, 18730.119240646785, 51540955.32086924, 0.06872132777502307, 68721327.77502307, 84.76638338393546, 20, 253.20365394091627
43, 0.25, USA, USA, 48, USA, 48, 2499998035.04, -12.582931532847338, 0.238964285662, 905.3823764906136, 55.931198415164204, 902.1787225496973, 197.27245552575206, 2.6125731978745135e-06, 0.0005153887299854718, 537.7605464190278, 908505.8863610553, Max_Drawdown, 85.77508645466186, 0.0, 141.70628486982605, 0.03154534327642553, 272551.7659083166, 11719725.934057606, 2751.768670485487, 749999410.512, 32249974652.01601, 538970811311.0932, 0.0598362174262557, 41525.39924631027, 13421910.781051716, 7998780.487277878, 21420691.268329594, 172212.36361747814, 413309672.6819475, 0.074, 30584915.778464116, 18898.97490460872, 52005607.046793714, 0.06934086389653453, 69340863.89653453, 85.53056879909741, 20, 253.20365394091627
44, 0.25, USA, USA, 48, USA, 48, 2499998035.04, -12.582931532847338, 0.238964285662, 905.3823764906136, 57.186616140741535, 902.1787225496973, 196.01703780017473, 2.6125731978745135e-06, 0.0005121088592834919, 537.7605464190278, 908505.8863610553, Max_Drawdown, 86.70011664630418, 0.0, 143.88673278704573, 0.03154534327642553, 272551.7659083166, 11992277.699965922, 2751.768670485487, 749999410.512, 32999974062.52801, 538970811311.0932, 0.06122775736640119, 41525.39924631027, 13421910.781051716, 7998780.487277878, 21420691.268329594, 174862.21143413743, 419669307.4419298, 0.074, 31055528.750702806, 19069.99690121996, 52476220.01903241, 0.06996834835271219, 69968348.3527122, 86.30455832610343, 20, 253.20365394091627
45, 0.25, USA, USA, 48, USA, 48, 2499998035.04, -12.582931532847338, 0.238964285662, 905.3823764906136, 58.442033866318866, 902.1787225496973, 194.7616200745974, 2.6125731978745135e-06, 0.000508828988581512, 537.7605464190278, 908505.8863610553, Max_Drawdown, 87.65444866607938, 0.0, 146.09648253239823, 0.03154534327642553, 272551.7659083166, 12264829.465874238, 2751.768670485487, 749999410.512, 33749973473.040012, 538970811311.0932, 0.06261929730654667, 41525.39924631027, 13421910.781051716, 7998780.487277878, 21420691.268329594, 177547.66908338602, 426114405.80012643, 0.074, 31532466.029209353, 19243.317167426205, 52953157.29753895, 0.07060426522387474, 70604265.22387473, 87.08894906834502, 20, 253.20365394091627
46, 0.25, USA, USA, 48, USA, 48, 2499998035.04, -12.582931532847338, 0.238964285662, 905.3823764906136, 59.6974515918962, 902.1787225496973, 193.50620234902007, 2.6125731978745135e-06, 0.0005055491178795321, 537.7605464190278, 908505.8863610553, Max_Drawdown, 88.63992998735613, 0.0, 148.33738157925234, 0.03154534327642553, 272551.7659083166, 12537381.231782554, 2751.768670485487, 749999410.512, 34499972883.55201, 538970811311.0932, 0.06401083724669214, 41525.39924631027, 13421910.781051716, 7998780.487277878, 21420691.268329594, 180270.98175678938, 432650356.2162945, 0.074, 32016126.360005792, 19419.080608584616, 53436817.62833539, 0.07124914617180275, 71249146.17180276, 87.88439681999526, 20, 253.20365394091627
